id,created_at,updated_at,user_id,content_id,content_type,rating,feedback
45dae77a-b81e-4e2a-bcba-f0b6b1585d82,2025-10-09 06:06:47.596902+00,2025-10-09 06:06:47.596902+00,06cb0444-1e85-49a6-9468-acedd6b4d952,4e9f1799-8847-4fe5-9310-d01ffe5dd2c0,summary,4,"[""Easy to follow"",""Well structured""]"
468476b3-d625-43d9-81f8-575a8a068edb,2025-10-04 00:32:36.080769+00,2025-10-04 00:32:36.080769+00,f24aeda9-390a-4d36-8cfa-1407922bb10a,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,4,"[""Right level of detail""]"
47c40b84-f945-45b4-9acb-3f09900d86ae,2025-10-13 21:29:21.331592+00,2025-10-13 21:29:21.331592+00,b5b7f47a-8898-4e94-9c1f-f8e41a911506,b50e0d58-5ac0-427a-a4de-4b387c1c05b1,summary,5,[]
4826b122-c22b-4929-a0fd-d450c208567c,2025-09-29 06:48:36.189393+00,2025-09-29 06:48:36.189393+00,87ea3090-6dfc-4b88-87cd-8e9ee43b29c9,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,5,"[""Right level of detail"",""Easy to follow"",""Well structured"",""Pleasant voice"",""Good pronunciation""]"
4834b358-5e7c-4635-ab25-334c03a1930f,2025-09-27 08:41:01.184294+00,2025-09-27 08:41:01.184294+00,43e2cbf1-c57c-49e4-af7e-aba56f46cf40,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,5,"[""Right level of detail"",""Good pronunciation"",""Well structured"",""Pleasant voice""]"
4843520d-e5fd-416c-85ce-c4a4373c8904,2025-10-12 13:34:19.393223+00,2025-10-12 13:34:19.393223+00,8984f475-91e0-48ac-baca-35d7ec755c9c,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,[]
492105c3-8250-4dbb-b192-e6125855d937,2025-10-19 16:22:42.041899+00,2025-10-19 16:22:42.041899+00,d58e93a2-d51b-4b2d-bb61-fbdf7dfda808,43a719d1-b700-44c8-8176-695050ce0287,summary,5,[]
497234b2-6c25-4581-bacb-b4e0c84e0c89,2025-09-28 08:07:14.496788+00,2025-09-28 08:07:14.496788+00,11d5ec38-520e-461b-8226-eddbf3be7dc7,2d242a27-75b5-4952-97fa-b30437cef044,summary,5,[]
4a8e39d7-4be7-4eba-b07e-ece1e85b2aed,2025-10-02 06:16:15.212817+00,2025-10-02 06:16:15.212817+00,9a944fd7-8f14-4311-8e23-bd4535edb783,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,[]
4b0b7410-5084-4ebc-a84e-d16647061d20,2025-10-01 03:25:04.464458+00,2025-10-01 03:25:04.464458+00,c36a025b-be6b-4ce9-92cd-b52b3470d77c,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,5,[]
4b741158-2393-49ef-b802-b7a1bc685f5e,2025-10-01 02:40:12.698248+00,2025-10-01 02:40:12.698248+00,2f2af87b-1a51-4ae9-885c-39765dce0af8,701daffb-6b59-4b3d-a957-27cc4ecf302a,summary,5,"[""Well structured""]"
4c5a3d5c-ae88-4f67-aa26-fe792e9709ce,2025-09-27 15:07:28.361564+00,2025-09-27 15:07:28.361564+00,94515774-9723-4ed0-8831-1aac775bd3e8,a3a943ba-0df0-4645-9019-a05abdd2b030,summary,5,"[""Easy to follow""]"
4ccd5a69-8b3d-4a6c-ae6c-a935509c4175,2025-10-04 04:28:52.137866+00,2025-10-04 04:28:52.137866+00,618d5fb1-ffed-4ab2-9fc2-24fc28e909c9,89354efe-b8bc-477a-b9ba-74a8e5c6a7a1,summary,5,[]
4e5b270a-6564-4edc-aca9-5ee2c4a6d5e4,2025-09-29 16:43:57.975557+00,2025-09-29 16:43:57.975557+00,8984f475-91e0-48ac-baca-35d7ec755c9c,2b596717-2692-44b6-a768-5339499c4490,summary,5,"[""Right level of detail"",""Easy to follow"",""Well structured"",""Good pronunciation"",""Pleasant voice""]"
51af6bed-6ff3-4b56-914c-099751ef141b,2025-09-28 08:32:49.182428+00,2025-09-28 08:32:49.182428+00,0df803ed-a362-40b8-bc43-2484847c75a3,b50e0d58-5ac0-427a-a4de-4b387c1c05b1,summary,5,[]
51b21274-ab0f-42ea-974d-0421dfef1c91,2025-10-24 13:16:58.186074+00,2025-10-24 13:16:58.186074+00,ff7bdf56-2a70-42ce-8ec4-88ac7c8fcf6b,2b596717-2692-44b6-a768-5339499c4490,summary,5,[]
523d7ca7-2540-428d-ae8e-372e95769a6b,2025-10-04 00:09:40.15542+00,2025-10-04 00:09:40.15542+00,8984f475-91e0-48ac-baca-35d7ec755c9c,2b596717-2692-44b6-a768-5339499c4490,summary,5,"[""Right level of detail"",""Easy to follow"",""Good pronunciation"",""Pleasant voice"",""Well structured""]"
53101948-93f4-4979-88ac-c00df1d5bb37,2025-10-15 09:53:28.39666+00,2025-10-15 09:53:28.39666+00,d21988d0-ef93-493f-9034-456d7357079f,7ea24f8e-ccaf-4881-9231-b0c9597ad808,summary,5,[]
537baaa0-ac5f-43eb-8a1f-10ab56fb1b7b,2025-09-28 15:29:16.335421+00,2025-09-28 15:29:16.335421+00,c8c598d9-5195-4f04-9962-81501e263a47,2d242a27-75b5-4952-97fa-b30437cef044,summary,5,[]
54163c88-0403-4d64-9677-019c468455c7,2025-10-08 09:58:43.202021+00,2025-10-08 09:58:43.202021+00,ff36e83a-06c4-4cd3-8a64-a3bf5d2410d1,aec0c8f9-b75a-4edc-8e60-dd7b9e92bcea,summary,4,"[""Right level of detail"",""Easy to follow"",""Good pronunciation"",""Well structured""]"
5431a7db-a246-42e0-84e2-d0e134c84449,2025-09-28 13:49:57.893953+00,2025-09-28 13:49:57.893953+00,25ef4911-d069-42f1-99ad-bf81005fb936,43a719d1-b700-44c8-8176-695050ce0287,summary,5,[]
55da5446-0970-46ca-bf37-21ca10f2588e,2025-09-30 12:06:37.636508+00,2025-09-30 12:06:37.636508+00,4010e19e-28de-4bbe-af68-e2bb0de296da,2b596717-2692-44b6-a768-5339499c4490,summary,3,[]
574a6e33-65fe-4792-bc9e-dc204edec559,2025-09-29 10:13:31.391365+00,2025-09-29 10:13:31.391365+00,cd90a922-e98c-4012-a450-b12ef0e3449f,aec0c8f9-b75a-4edc-8e60-dd7b9e92bcea,summary,4,"[""Easy to follow""]"
59254940-69eb-4c8e-afe2-1ad7c4051b72,2025-10-15 11:00:21.038784+00,2025-10-15 11:00:21.038784+00,f99b5c48-caa1-42d4-b37b-3f9cb7cca1ac,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,[]
598a1ee6-7ee4-43fb-8b9f-c92d13dccea3,2025-10-14 10:18:10.621657+00,2025-10-14 10:18:10.621657+00,196a150e-f77b-45a2-aab1-6ce8ea9060bf,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,4,[]
5c87c530-e256-459c-8a9b-e6fc4f3e948b,2025-10-28 12:36:16.203242+00,2025-10-28 12:36:16.203242+00,deb1f726-8f4b-466a-aa14-d3650086aceb,aec0c8f9-b75a-4edc-8e60-dd7b9e92bcea,summary,5,[]
5d309a4d-a308-4b48-b791-96491a5824c6,2025-10-10 04:52:01.966077+00,2025-10-10 04:52:01.966077+00,9a5d6755-5a4a-4535-893a-abb646f217d2,a3a943ba-0df0-4645-9019-a05abdd2b030,summary,5,[]
5fc6b489-84dc-4f48-bd52-b0e9c9694735,2025-09-29 22:05:53.170601+00,2025-09-29 22:05:53.170601+00,813582ef-002d-4408-b908-a470f131eb0b,a3a943ba-0df0-4645-9019-a05abdd2b030,summary,5,"[""Well structured""]"
6010a063-37b7-47d2-a730-8aa060889ef7,2025-10-12 20:48:42.205385+00,2025-10-12 20:48:42.205385+00,c21601bc-1291-4777-a5a5-16b272decb35,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,4,[]
6050eb3e-eb1d-445b-818a-e1e847bc47be,2025-10-03 01:44:09.642174+00,2025-10-03 01:44:09.642174+00,8984f475-91e0-48ac-baca-35d7ec755c9c,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,"[""Right level of detail"",""Easy to follow"",""Good pronunciation"",""Pleasant voice"",""Well structured""]"
605cc740-e7ab-467a-ab72-50a823628a0c,2025-10-02 10:32:25.719883+00,2025-10-02 10:32:25.719883+00,a932ed42-b64a-4152-823f-53f007fde529,025020aa-1e2c-45a1-9eb1-b5b034d7095b,summary,4,"[""Pleasant voice"",""Well structured"",""Easy to follow"",""Good pronunciation""]"
6119c032-c45a-40c3-a693-f508dbcee673,2025-09-30 11:50:53.992031+00,2025-09-30 11:50:53.992031+00,16a2cce0-32d2-49cc-b517-77e55a3a8f13,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,[]
611f6b28-02f5-4d88-b1b0-a037f1a90258,2025-10-15 11:03:37.758144+00,2025-10-15 11:03:37.758144+00,f99b5c48-caa1-42d4-b37b-3f9cb7cca1ac,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,"[""Easy to follow""]"
61618ea4-ce95-4161-acea-3b8b6f1c6488,2025-09-27 08:41:06.359092+00,2025-09-27 08:41:06.359092+00,43e2cbf1-c57c-49e4-af7e-aba56f46cf40,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,5,"[""Right level of detail"",""Good pronunciation"",""Well structured"",""Pleasant voice""]"
61724828-8feb-4012-a69b-0de5f57b8084,2025-09-30 03:20:41.493407+00,2025-09-30 03:20:41.493407+00,432d579f-7c9a-4364-9eb2-d86579c42dbc,50355a21-c43a-43a8-a8c3-98a4fc94eb57,summary,5,"[""Well structured""]"
61dacc6c-e564-4e96-8b38-7080bf8853f4,2025-09-27 08:41:06.224339+00,2025-09-27 08:41:06.224339+00,43e2cbf1-c57c-49e4-af7e-aba56f46cf40,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,5,"[""Right level of detail"",""Good pronunciation"",""Well structured"",""Pleasant voice""]"
624d36ff-b948-4b95-be1b-d60cf720da36,2025-09-30 04:03:36.456112+00,2025-09-30 04:03:36.456112+00,87ea3090-6dfc-4b88-87cd-8e9ee43b29c9,e3d7dfe2-ad6c-4b4c-a501-986c05dd9ad3,summary,5,"[""Right level of detail"",""Easy to follow"",""Good pronunciation"",""Pleasant voice"",""Well structured""]"
62cbd9e4-fb5a-4932-b3da-0a0c6007ec57,2025-10-02 14:20:03.677131+00,2025-10-02 14:20:03.677131+00,ea37b49b-34d5-4914-8195-5d1396ef63e6,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,4,[]
62d5eef8-e218-4a21-b201-f6f92f23dfc1,2025-10-08 04:16:17.182437+00,2025-10-08 04:16:17.182437+00,6f0ae916-2d46-4b24-b329-3582fa3cd281,43a719d1-b700-44c8-8176-695050ce0287,summary,5,"[""Easy to follow""]"
644a65fc-84a6-4d80-a819-406f677c7d2e,2025-10-04 03:16:56.796484+00,2025-10-04 03:16:56.796484+00,c4187179-4849-4f48-87f9-a0b99974a703,4e9f1799-8847-4fe5-9310-d01ffe5dd2c0,summary,5,[]
64fdaad3-f349-44ee-be96-fae1ecb34b51,2025-09-27 15:07:28.347645+00,2025-09-27 15:07:28.347645+00,215da25c-7340-486c-855c-8806fc007073,a3a943ba-0df0-4645-9019-a05abdd2b030,summary,5,"[""Easy to follow""]"
660985e9-6bbd-4fa2-b7cd-e5955d7dd630,2025-09-29 14:38:48.258728+00,2025-09-29 14:38:48.258728+00,011e0ec0-619b-469f-b014-9823810450fe,4e9f1799-8847-4fe5-9310-d01ffe5dd2c0,summary,4,[]
665ac8bb-e744-4ba5-beb8-dfdf1fa299fe,2025-10-08 09:58:43.195412+00,2025-10-08 09:58:43.195412+00,eb17d6c8-a98a-41eb-b7ca-9070a91b4384,aec0c8f9-b75a-4edc-8e60-dd7b9e92bcea,summary,4,"[""Right level of detail"",""Easy to follow"",""Good pronunciation"",""Well structured""]"
67b6d130-6c7a-461b-87a7-7858e72e469c,2025-10-04 12:58:33.949417+00,2025-10-04 12:58:33.949417+00,253b1368-e5a5-4868-a729-1f49d12b4518,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,4,[]
68caa3bd-1cba-4597-b03b-3901982412ed,2025-10-02 04:47:17.547089+00,2025-10-02 04:47:17.547089+00,fe5f3a60-3080-4063-82c9-cf1abe92f4aa,43a719d1-b700-44c8-8176-695050ce0287,summary,5,"[""Good pronunciation"",""Easy to follow"",""Right level of detail"",""Pleasant voice"",""Well structured"",""Others: overall It is marvel and can not consider in value.It is precious ""]"
68f4ee23-4d66-47bf-9583-fc598043d220,2025-10-06 16:29:10.930608+00,2025-10-06 16:29:10.930608+00,ab1172c8-043a-48b0-a0a4-3edfeea2c062,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,[]
693fea9e-fb49-4218-bafc-d6eec318309d,2025-10-03 16:43:06.029203+00,2025-10-03 16:43:06.029203+00,7e0ddce9-52c2-412c-8814-5e8cc6072c9b,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,[]
6995b008-c941-4f0a-aa68-8bb0681f2172,2025-09-28 14:30:34.391363+00,2025-09-28 14:30:34.391363+00,f4d207bb-65a7-49fb-8ca4-b2f1a5752860,b50e0d58-5ac0-427a-a4de-4b387c1c05b1,summary,4,[]
6a409e82-17a9-4b2e-a44a-c8b2d4886819,2025-10-01 03:41:51.524542+00,2025-10-01 03:41:51.524542+00,3c151211-31e6-4aa3-b20c-9ba3b2d51627,701daffb-6b59-4b3d-a957-27cc4ecf302a,summary,5,[]
6a936eb7-eec2-4453-b419-219891554fce,2025-09-30 13:50:35.132833+00,2025-09-30 13:50:35.132833+00,c4df85c0-f417-4558-b340-1463ccaafb53,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,[]
6aff443a-fde6-446e-bbbc-f50fd01b863a,2025-09-28 04:51:54.6442+00,2025-09-28 04:51:54.6442+00,3074e1ab-4e6a-4d0f-a2b7-0f34f986484a,50355a21-c43a-43a8-a8c3-98a4fc94eb57,summary,4,"[""Easy to follow""]"
6c1d5a43-24b1-4dc2-836d-c2148e90a8bc,2025-09-29 07:16:42.357393+00,2025-09-29 07:16:42.357393+00,87ea3090-6dfc-4b88-87cd-8e9ee43b29c9,4e9f1799-8847-4fe5-9310-d01ffe5dd2c0,summary,5,"[""Right level of detail"",""Easy to follow"",""Good pronunciation"",""Pleasant voice"",""Well structured""]"
6c86fef9-b7c4-45c0-af15-db57c566f6e2,2025-10-01 07:42:12.529713+00,2025-10-01 07:42:12.529713+00,c36a025b-be6b-4ce9-92cd-b52b3470d77c,16d1baef-8193-4e05-a831-6e389afc66d4,summary,5,[]
6cbe0e36-18f5-42d8-99b6-6bbc8a516266,2025-09-28 14:30:34.39575+00,2025-09-28 14:30:34.39575+00,f4d207bb-65a7-49fb-8ca4-b2f1a5752860,b50e0d58-5ac0-427a-a4de-4b387c1c05b1,summary,4,[]
6cfa0847-60a0-4fb7-9f58-b26362fe70ca,2025-10-02 11:39:47.017321+00,2025-10-02 11:39:47.017321+00,8984f475-91e0-48ac-baca-35d7ec755c9c,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,"[""Right level of detail"",""Easy to follow"",""Good pronunciation"",""Pleasant voice"",""Well structured""]"
6d320c86-c62d-4981-add7-3b9207f622e1,2025-10-01 06:45:12.97486+00,2025-10-01 06:45:12.97486+00,2c755f47-680a-4620-8e10-f5a8017c1e01,43a719d1-b700-44c8-8176-695050ce0287,summary,5,"[""Right level of detail""]"
6d677e73-2fc0-4d19-9c2d-5acc11988197,2025-10-05 13:03:49.595358+00,2025-10-05 13:03:49.595358+00,c22c498b-f78c-4a9e-a755-730738be189d,a3a943ba-0df0-4645-9019-a05abdd2b030,summary,5,"[""Easy to follow""]"
6d9f5841-a50b-4c3d-a433-ca66d44f8e05,2025-10-01 02:28:46.105131+00,2025-10-01 02:28:46.105131+00,c4df85c0-f417-4558-b340-1463ccaafb53,b50e0d58-5ac0-427a-a4de-4b387c1c05b1,summary,5,[]
6de51ef3-c05d-40ec-90db-b731597f285c,2025-09-30 14:07:42.39925+00,2025-09-30 14:07:42.39925+00,f2c515a6-46d9-48b6-a5b3-3341608edadf,43a719d1-b700-44c8-8176-695050ce0287,summary,5,[]
6f26c066-34c3-4133-8863-1c1dd6b949c8,2025-10-17 03:31:31.558847+00,2025-10-17 03:31:31.558847+00,9a5d6755-5a4a-4535-893a-abb646f217d2,aec0c8f9-b75a-4edc-8e60-dd7b9e92bcea,summary,5,[]
6f5be058-1535-4b2e-840f-140e447e5a88,2025-10-04 01:16:47.340844+00,2025-10-04 01:16:47.340844+00,3ad76948-a91f-4883-86c5-d056f392ddb6,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,[]
7073605f-cb9b-45f4-9cdb-6f15b8b90f67,2025-10-04 12:58:33.940891+00,2025-10-04 12:58:33.940891+00,253b1368-e5a5-4868-a729-1f49d12b4518,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,4,[]
70867df3-c297-4bbe-a5fb-3b692cb2ee14,2025-09-27 20:03:45.500356+00,2025-09-27 20:03:45.500356+00,acd509aa-b110-4d13-9f30-b42e28e325be,c0d96c7f-5f78-4a59-ac69-341064a37c17,summary,5,[]
711fe522-9a87-4166-b241-4af3a6779b21,2025-10-18 14:38:46.91357+00,2025-10-18 14:38:46.91357+00,6f2b03be-9399-45c7-8456-dd10bed6e402,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,[]
71c92ce2-73f8-4104-a03b-25388f6586b2,2025-09-27 08:41:06.223353+00,2025-09-27 08:41:06.223353+00,43e2cbf1-c57c-49e4-af7e-aba56f46cf40,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,5,"[""Right level of detail"",""Good pronunciation"",""Well structured"",""Pleasant voice""]"
71e2dc78-743a-426e-8bcb-9a0cb01256ea,2025-10-04 15:49:07.357973+00,2025-10-04 15:49:07.357973+00,8a8a5fed-a303-48e9-a188-4ccde6153e40,43a719d1-b700-44c8-8176-695050ce0287,summary,4,"[""Well structured"",""Pleasant voice"",""Easy to follow"",""Good pronunciation"",""Right level of detail""]"
749e3b54-aa14-4289-8360-a28c62fbe453,2025-10-01 02:34:00.181085+00,2025-10-01 02:34:00.181085+00,44b5b8fc-7afa-4a24-abd3-99a4cf0fda17,3bf7254b-f2c6-4d5d-854f-67bc3c6bcca7,summary,5,"[""Good pronunciation""]"
74dc98ea-4418-44d2-b6d0-f7c6b8b102ab,2025-10-03 05:50:45.819286+00,2025-10-03 05:50:45.819286+00,00912375-28ea-422f-b0e2-dfa87cc2ef6d,2b596717-2692-44b6-a768-5339499c4490,summary,5,"[""Right level of detail"",""Good pronunciation"",""Pleasant voice"",""Easy to follow"",""Well structured""]"
75da3775-8af8-4cf2-ac87-fb3eea35365a,2025-10-12 13:34:05.156202+00,2025-10-12 13:34:05.156202+00,8984f475-91e0-48ac-baca-35d7ec755c9c,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,"[""Easy to follow"",""Right level of detail"",""Pleasant voice"",""Well structured""]"
7693ee2c-fd55-42f4-8029-a13900774a99,2025-10-13 02:46:17.229955+00,2025-10-13 02:46:17.229955+00,e655f842-6a47-4716-a45d-cae3a4145e0c,b50e0d58-5ac0-427a-a4de-4b387c1c05b1,summary,5,[]
77894b1c-c421-460f-8998-727b072f49cb,2025-09-28 11:34:32.183567+00,2025-09-28 11:34:32.183567+00,cec22eea-2f00-44ab-b5b1-f506aa461db5,b05f8d22-08e0-4744-91be-6c45e684d2fa,summary,5,[]
78314b26-1e94-4a51-b8cf-ceaca68c308c,2025-09-27 08:41:06.218645+00,2025-09-27 08:41:06.218645+00,43e2cbf1-c57c-49e4-af7e-aba56f46cf40,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,5,"[""Right level of detail"",""Good pronunciation"",""Well structured"",""Pleasant voice""]"
785c6279-d22d-4cdf-a5b7-d69f670693f7,2025-10-04 01:16:47.504923+00,2025-10-04 01:16:47.504923+00,3ad76948-a91f-4883-86c5-d056f392ddb6,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,[]
7a88995d-a44e-4731-8236-45c79b6dfdb5,2025-09-28 10:56:06.066398+00,2025-09-28 10:56:06.066398+00,2c3ea2b9-f142-4799-a5c1-c01678dc96e7,b50e0d58-5ac0-427a-a4de-4b387c1c05b1,summary,5,"[""Easy to follow"",""Well structured""]"
7b077921-71f3-4c57-be81-7efc3f46578e,2025-10-02 07:10:34.816043+00,2025-10-02 07:10:34.816043+00,66ff7fc6-afce-48fa-8e85-018e3300fe13,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,4,[]
7bcdc1ea-5383-461b-b160-f2380ee00d94,2025-09-28 21:39:42.905054+00,2025-09-28 21:39:42.905054+00,fe4832c6-c7e9-4dea-b9d3-45f307478e87,43a719d1-b700-44c8-8176-695050ce0287,summary,5,"[""Easy to follow""]"
7c8d1f59-8abd-4e3d-8544-28b6fcf26534,2025-10-28 10:49:07.552164+00,2025-10-28 10:49:07.552164+00,deb1f726-8f4b-466a-aa14-d3650086aceb,2b596717-2692-44b6-a768-5339499c4490,summary,5,[]
7d3d5362-da5d-481a-b123-0ea320b8ae2a,2025-09-28 15:57:08.797016+00,2025-09-28 15:57:08.797016+00,3e6f0cba-c01e-4eca-b37b-5aad9a3d89c7,43a719d1-b700-44c8-8176-695050ce0287,summary,5,"[""Right level of detail"",""Good pronunciation"",""Easy to follow"",""Well structured"",""Pleasant voice""]"
7d5fe00c-5116-4bd8-9252-b867323098a6,2025-09-28 18:01:05.922953+00,2025-09-28 18:01:05.922953+00,8b81f2d9-9eda-4a65-9e74-aec94dc17dd6,43a719d1-b700-44c8-8176-695050ce0287,summary,4,[]
7ec93887-2b58-4c15-a8cc-a2ebe372f882,2025-10-01 03:48:05.42197+00,2025-10-01 03:48:05.42197+00,a6bec934-c6ef-4422-a7e6-8d0bddeedd2e,50355a21-c43a-43a8-a8c3-98a4fc94eb57,summary,5,"[""Well structured""]"
7ed3575b-8cfe-476a-b552-6e5afb6f7ce2,2025-10-10 02:49:57.328135+00,2025-10-10 02:49:57.328135+00,421e1df4-346b-4bda-a248-995a7cce8c0c,fc504004-08f5-429a-9693-5b93a8f95015,summary,5,"[""Well structured""]"
7ed84417-2696-4051-a905-7f33b8e67323,2025-10-03 06:44:31.383638+00,2025-10-03 06:44:31.383638+00,1040d936-9a18-4511-a93e-2d8e43e3edcd,87d560d7-3946-44df-8415-44b6e9d8a1fd,summary,5,[]
7f8498fe-0fcd-45c1-8fbc-378d66cf1415,2025-10-04 12:58:33.657094+00,2025-10-04 12:58:33.657094+00,253b1368-e5a5-4868-a729-1f49d12b4518,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,4,[]
7f8d5dcd-7374-423f-9604-e790c87bd102,2025-09-27 19:32:53.682023+00,2025-09-27 19:32:53.682023+00,acd509aa-b110-4d13-9f30-b42e28e325be,aec0c8f9-b75a-4edc-8e60-dd7b9e92bcea,summary,5,[]
80a92605-345d-4a24-8d2b-5f1d65480295,2025-10-04 12:58:33.999136+00,2025-10-04 12:58:33.999136+00,253b1368-e5a5-4868-a729-1f49d12b4518,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,4,[]
813bd052-7b1e-4624-9598-4bb1d12666ef,2025-10-16 08:02:07.563043+00,2025-10-16 08:02:07.563043+00,7e62eb39-5545-4ee8-b033-b31ca0c2bb97,16d1baef-8193-4e05-a831-6e389afc66d4,summary,4,[]
820430a7-1b38-4c12-b517-debd6681bf26,2025-09-28 10:56:06.076437+00,2025-09-28 10:56:06.076437+00,2c3ea2b9-f142-4799-a5c1-c01678dc96e7,b50e0d58-5ac0-427a-a4de-4b387c1c05b1,summary,5,"[""Easy to follow"",""Well structured""]"
830e01bb-cf68-41ec-af3a-5fa9dbc20a4b,2025-09-29 06:42:03.2511+00,2025-09-29 06:42:03.2511+00,1854b51f-eeb3-4bef-8940-763f5f6aba93,43a719d1-b700-44c8-8176-695050ce0287,summary,5,"[""Right level of detail"",""Easy to follow"",""Well structured"",""Pleasant voice"",""Good pronunciation""]"
830ed203-ba48-4e11-82d2-f629a4772fe7,2025-09-27 08:40:58.95398+00,2025-09-27 08:40:58.95398+00,43e2cbf1-c57c-49e4-af7e-aba56f46cf40,2610c709-8108-4e18-aca5-a71b6e8e9fc3,summary,5,"[""Right level of detail"",""Good pronunciation"",""Well structured"",""Pleasant voice""]"
8365c544-9f40-4461-8661-8f5fec0eeab0,2025-10-07 02:45:18.117294+00,2025-10-07 02:45:18.117294+00,87ea3090-6dfc-4b88-87cd-8e9ee43b29c9,5cf2f9e3-3275-49f5-accc-ef43f6c584e3,summary,5,"[""Right level of detail"",""Good pronunciation"",""Easy to follow"",""Pleasant voice"",""Well structured""]"
86f403ca-8dca-4754-845a-6d84479cba49,2025-10-28 06:35:51.226922+00,2025-10-28 06:35:51.226922+00,05d9d549-1290-495b-bf87-e71c3da55b44,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,"[""Good pronunciation"",""Easy to follow"",""Well structured"",""Pleasant voice""]"
875a5e0d-c368-460e-8a20-821a6520b546,2025-10-17 03:31:36.028548+00,2025-10-17 03:31:36.028548+00,9a5d6755-5a4a-4535-893a-abb646f217d2,aec0c8f9-b75a-4edc-8e60-dd7b9e92bcea,summary,5,[]
87f70899-cb5e-4d5c-aa66-6da09d337c59,2025-09-29 22:05:53.179672+00,2025-09-29 22:05:53.179672+00,052425ea-de95-48fa-bf13-f153a653cd58,a3a943ba-0df0-4645-9019-a05abdd2b030,summary,5,"[""Well structured""]"
884d337e-746e-46eb-8787-c77c0385314a,2025-10-12 17:00:29.963495+00,2025-10-12 17:00:29.963495+00,63fc03a0-f6ca-41a0-b757-86714625cbb4,2b596717-2692-44b6-a768-5339499c4490,summary,5,[]
88c0dfa2-fac4-4d5a-a6bb-cb7123f9be17,2025-10-27 02:36:49.134848+00,2025-10-27 02:36:49.134848+00,9a5d6755-5a4a-4535-893a-abb646f217d2,2b596717-2692-44b6-a768-5339499c4490,summary,5,[]
8a3f6a5f-3344-4f2b-88e4-e4f71e3af474,2025-10-01 00:20:58.343411+00,2025-10-01 00:20:58.343411+00,e625d8ee-cc04-4fdf-a6fc-8033747a7a75,a3a943ba-0df0-4645-9019-a05abdd2b030,summary,5,"[""Right level of detail""]"
8b7263f1-b1c2-4fdb-b103-67c258bad258,2025-10-06 16:32:17.790033+00,2025-10-06 16:32:17.790033+00,ab1172c8-043a-48b0-a0a4-3edfeea2c062,43a719d1-b700-44c8-8176-695050ce0287,summary,5,[]
8c26b7dd-2153-4f69-8c45-b26a70b02ea1,2025-09-27 05:37:17.840991+00,2025-09-27 05:37:17.840991+00,f4d207bb-65a7-49fb-8ca4-b2f1a5752860,43a719d1-b700-44c8-8176-695050ce0287,summary,5,[]
8ddf4568-7652-418a-ae64-b83868469cb5,2025-10-14 09:32:07.787367+00,2025-10-14 09:32:07.787367+00,9a944fd7-8f14-4311-8e23-bd4535edb783,a3a943ba-0df0-4645-9019-a05abdd2b030,summary,5,[]
8e06b900-52fa-4341-89d0-ca738f2c29b1,2025-10-22 14:36:44.88638+00,2025-10-22 14:36:44.88638+00,4392ad5d-0c72-49c3-8a71-71476fa7b1c6,b50e0d58-5ac0-427a-a4de-4b387c1c05b1,summary,5,"[""Right level of detail"",""Easy to follow"",""Well structured"",""Good pronunciation"",""Pleasant voice""]"
8e682084-43c2-4bf2-9737-372d01ae5aff,2025-10-04 12:00:10.25167+00,2025-10-04 12:00:10.25167+00,b0277fec-ded5-40e0-bd26-8539430691d9,c4849c39-d9bd-4072-ba4b-d7ebc057b52d,summary,5,[]
